,0
0,36.4
1,36.4
2,36.4
3,36.4
4,36.4
5,36.4
6,36.4
7,36.4
8,36.4
9,36.4
10,36.4
11,36.4
12,36.4
13,36.4
14,36.4
15,36.4
16,36.4
17,36.4
18,36.4
19,36.4
20,36.4
21,36.4
22,36.4
23,36.4
24,36.4
25,36.4
26,36.4
27,36.4
28,36.4
29,36.4
30,36.4
31,36.4
32,36.4
33,36.4
34,36.4
35,36.4
36,36.4
37,36.4
38,36.4
39,36.4
40,36.4
41,36.4
42,36.4
43,36.4
44,36.4
45,36.4
46,36.4
47,36.4
48,36.4
49,36.4
50,36.4
51,36.4
52,36.4
53,36.4
54,36.4
55,36.4
56,36.4
57,36.4
58,36.4
59,36.4
60,36.4
61,36.4
62,36.4
63,36.4
64,36.4
65,36.4
66,36.4
67,36.4
68,36.4
69,36.4
70,36.4
71,36.4
72,36.4
73,36.4
74,36.4
75,36.4
76,36.4
77,36.4
78,36.4
79,36.4
80,36.4
81,36.4
82,36.4
83,36.4
84,36.4
85,36.4
86,36.4
87,36.4
88,36.4
89,36.4
90,36.4
91,36.4
92,36.4
93,36.4
94,36.4
95,36.4
96,36.4
97,36.4
98,36.4
99,36.4
100,36.4
101,36.4
102,36.4
103,36.4
104,36.4
105,36.4
106,36.4
107,36.4
108,36.4
109,36.4
110,36.4
111,36.4
112,36.4
113,36.4
114,36.4
115,36.4
116,36.4
117,36.4
118,36.4
119,36.4
120,36.4
121,36.4
122,36.4
123,36.4
124,36.4
125,36.4
126,36.4
127,36.4
128,36.4
129,36.4
130,36.4
131,36.4
132,36.4
133,36.4
134,36.4
135,36.4
136,36.4
137,36.4
138,36.4
139,36.4
140,36.4
141,36.4
142,36.4
143,36.4
144,36.4
145,36.4
146,36.4
147,36.4
148,36.4
149,36.4
150,36.4
151,36.4
152,36.4
153,36.4
154,36.4
155,36.4
156,36.4
157,36.4
158,36.4
159,36.4
160,36.4
161,36.4
162,36.4
163,36.4
164,36.4
165,36.4
166,36.4
167,36.4
168,36.4
169,36.4
170,36.4
171,36.4
172,36.4
173,36.4
174,36.4
175,36.4
176,36.4
177,36.4
178,36.4
179,36.4
180,36.4
181,36.4
182,36.4
183,36.4
184,36.4
185,36.4
186,36.4
187,36.4
188,36.4
189,36.4
190,36.4
191,36.4
192,36.4
193,36.4
194,36.4
195,36.4
196,36.4
197,36.4
198,36.4
199,36.4
200,36.4
201,36.4
202,36.4
203,36.4
204,36.4
205,36.4
206,36.4
207,36.4
208,36.4
209,36.4
210,36.4
211,36.4
212,36.4
213,36.4
214,36.4
215,36.4
216,36.4
217,36.4
218,36.4
219,36.4
220,36.4
221,36.4
222,36.4
223,36.4
224,36.4
225,36.4
226,36.4
227,36.4
228,36.4
229,36.4
230,36.4
231,36.4
232,36.4
233,36.4
234,36.4
235,36.4
236,36.4
237,36.4
238,36.4
239,36.4
240,36.4
241,36.4
242,36.4
243,36.4
244,36.4
245,36.4
246,36.4
247,36.4
248,36.4
249,36.4
250,36.4
251,36.4
252,36.4
253,36.4
254,36.4
255,36.4
256,36.4
257,36.4
258,36.4
259,36.4
260,36.4
261,36.4
262,36.4
263,36.4
264,36.4
265,36.4
266,36.4
267,36.4
268,36.4
269,36.4
270,36.4
271,36.4
272,36.4
273,36.4
274,36.4
275,36.4
276,36.4
277,36.4
278,36.4
279,36.4
280,36.4
281,36.4
282,36.4
283,36.4
284,36.4
285,36.4
286,36.4
287,36.4
288,36.4
289,36.4
290,36.4
291,36.4
292,36.4
293,36.4
294,36.4
295,36.4
296,36.4
297,36.4
298,36.4
299,36.4
300,36.4
301,36.4
302,36.4
303,36.4
304,36.4
305,36.4
306,36.4
307,36.4
308,36.4
309,36.4
310,36.4
311,36.4
312,36.4
313,36.4
314,36.4
315,36.4
316,36.4
317,36.4
318,36.4
319,36.4
320,36.4
321,36.4
322,36.4
323,36.4
324,36.4
325,36.4
326,36.4
327,36.4
328,36.4
329,36.4
330,36.4
331,36.4
332,36.4
333,36.4
334,36.4
335,36.4
336,36.4
337,36.4
338,36.4
339,36.4
340,36.4
341,36.4
342,36.4
343,36.4
344,36.4
345,36.4
346,36.4
347,36.4
348,36.4
349,36.4
350,36.4
351,36.4
352,36.4
353,36.4
354,36.4
355,36.4
356,36.4
357,36.4
358,36.4
359,36.4
360,36.4
361,36.4
362,36.4
363,36.4
364,36.4
365,36.4
366,36.4
367,36.4
368,36.4
369,36.4
370,36.4
371,36.4
372,36.4
373,36.4
374,36.4
375,36.4
376,36.4
377,36.4
378,36.4
379,36.4
380,36.4
381,36.4
382,36.4
383,36.4
384,36.4
385,36.4
386,36.4
387,36.4
388,36.4
389,36.4
390,36.4
391,36.4
392,36.4
393,36.4
394,36.4
395,36.4
396,36.4
397,36.4
398,36.4
399,36.4
400,36.4
401,36.4
402,36.4
403,36.4
404,36.4
405,36.4
406,36.4
407,36.4
408,36.4
409,36.4
410,36.4
411,36.4
412,36.4
413,36.4
414,36.4
415,36.4
416,36.4
417,36.4
418,36.4
419,36.4
420,36.4
421,36.4
422,36.4
423,36.4
424,36.4
425,36.4
426,36.4
427,36.4
428,36.4
429,36.4
430,36.4
431,36.4
432,36.4
433,36.4
434,36.4
435,36.4
436,36.4
437,36.4
438,36.4
439,36.4
440,36.4
441,36.4
442,36.4
443,36.4
444,36.4
445,36.4
446,36.4
447,36.4
448,36.4
449,36.4
450,36.4
451,36.4
452,36.4
453,36.4
454,36.4
455,36.4
456,36.4
457,36.4
458,36.4
459,36.4
460,36.4
461,36.4
462,36.4
463,36.4
464,36.4
465,36.4
