,0
0,14.73
1,14.73
2,14.73
3,14.73
4,14.73
5,14.73
6,14.73
7,14.73
8,14.73
9,14.73
10,14.73
11,14.73
12,14.73
13,14.73
14,14.73
15,14.73
16,14.73
17,14.73
18,14.73
19,14.73
20,14.73
21,14.73
22,14.73
23,14.73
24,14.73
25,14.73
26,14.73
27,14.73
28,14.73
29,14.73
30,14.73
31,14.73
32,14.73
33,14.73
34,14.73
35,14.73
36,14.73
37,14.73
38,14.73
39,14.73
40,14.73
41,14.73
42,14.73
43,14.73
44,14.73
45,14.73
46,14.73
47,14.73
48,14.73
49,14.73
50,14.73
51,14.73
52,14.73
53,14.73
54,14.73
55,14.73
56,14.73
57,14.73
58,14.73
59,14.73
60,14.73
61,14.73
62,14.73
63,14.73
64,14.73
65,14.73
66,14.73
67,14.73
68,14.73
69,14.73
70,14.73
71,14.73
72,14.73
73,14.73
74,14.73
75,14.73
76,14.73
77,14.73
78,14.73
79,14.73
80,14.73
81,14.73
82,14.73
83,14.73
84,14.73
85,14.73
86,14.73
87,14.73
88,14.73
89,14.73
90,14.73
91,14.73
92,14.73
93,14.73
94,14.73
95,14.73
96,14.73
97,14.73
98,14.73
99,14.73
100,14.73
101,14.73
102,14.73
103,14.73
104,14.73
105,14.73
106,14.73
107,14.73
108,14.73
109,14.73
110,14.73
111,14.73
112,14.73
113,14.73
114,14.73
115,14.73
116,14.73
117,14.73
118,14.73
119,14.73
120,14.73
121,14.73
122,14.73
123,14.73
124,14.73
125,14.73
126,14.73
127,14.73
128,14.73
129,14.73
130,14.73
131,14.73
132,14.73
133,14.73
134,14.73
135,14.73
136,14.73
137,14.73
138,14.73
139,14.73
140,14.73
141,14.73
142,14.73
143,14.73
144,14.73
145,14.73
146,14.73
147,14.73
148,14.73
149,14.73
150,14.73
151,14.73
152,14.73
153,14.73
154,14.73
155,14.73
156,14.73
157,14.73
158,14.73
159,14.73
160,14.73
161,14.73
162,14.73
163,14.73
164,14.73
165,14.73
166,14.73
167,14.73
168,14.73
169,14.73
170,14.73
171,14.73
172,14.73
173,14.73
174,14.73
175,14.73
176,14.73
177,14.73
178,14.73
179,14.73
180,14.73
