,0
0,365.71636363636367
1,365.71636363636367
2,365.71636363636367
3,365.71636363636367
4,365.71636363636367
5,365.71636363636367
6,365.71636363636367
7,365.71636363636367
8,365.71636363636367
9,365.71636363636367
10,365.71636363636367
11,365.71636363636367
12,366.0133333333333
13,366.0133333333333
14,366.0133333333333
15,366.0133333333333
16,366.0133333333333
17,366.0133333333333
18,366.0133333333333
19,366.0133333333333
20,366.0133333333333
21,366.0133333333333
22,367.5966666666666
23,367.5966666666666
24,367.5966666666666
25,367.5966666666666
26,367.5966666666666
27,367.5966666666666
28,367.5966666666666
29,367.5966666666666
30,367.5966666666666
31,364.8136363636364
32,364.8136363636364
33,364.8136363636364
34,364.8136363636364
35,364.8136363636364
36,364.8136363636364
37,364.8136363636364
38,364.8136363636364
39,364.8136363636364
40,364.8136363636364
41,364.8136363636364
42,364.6858333333334
43,364.6858333333334
44,364.6858333333334
45,364.6858333333334
46,364.6858333333334
47,364.6858333333334
48,364.6858333333334
49,364.6858333333334
50,364.6858333333334
51,364.6858333333334
52,362.1875
53,362.1875
54,362.1875
55,362.1875
56,362.1875
57,362.1875
58,362.1875
59,362.1875
60,362.1875
61,359.9081818181818
62,359.9081818181818
63,359.9081818181818
64,359.9081818181818
65,359.9081818181818
66,359.9081818181818
67,359.9081818181818
68,359.9081818181818
69,359.9081818181818
70,359.9081818181818
71,359.9081818181818
72,363.04750000000007
73,363.04750000000007
74,363.04750000000007
75,363.04750000000007
76,363.04750000000007
77,363.04750000000007
78,363.04750000000007
79,363.04750000000007
80,363.04750000000007
81,363.04750000000007
82,363.5516666666667
83,363.5516666666667
84,363.5516666666667
85,363.5516666666667
86,363.5516666666667
87,363.5516666666667
88,363.5516666666667
89,363.5516666666667
90,363.5516666666667
91,366.6336363636363
92,366.6336363636363
93,366.6336363636363
94,366.6336363636363
95,366.6336363636363
96,366.6336363636363
97,366.6336363636363
98,366.6336363636363
99,366.6336363636363
100,366.6336363636363
101,366.6336363636363
102,365.7316666666666
103,365.7316666666666
104,365.7316666666666
105,365.7316666666666
106,365.7316666666666
107,365.7316666666666
108,365.7316666666666
109,365.7316666666666
110,365.7316666666666
111,365.7316666666666
112,365.3475
113,365.3475
114,365.3475
115,365.3475
116,365.3475
117,365.3475
118,365.3475
119,365.3475
120,365.3475
121,365.3475
122,364.0349999999999
123,364.0349999999999
124,364.0349999999999
125,364.0349999999999
126,364.0349999999999
127,364.0349999999999
128,364.0349999999999
129,364.0349999999999
130,364.0349999999999
131,364.0349999999999
132,366.4745454545454
133,366.4745454545454
134,366.4745454545454
135,366.4745454545454
136,366.4745454545454
137,366.4745454545454
138,366.4745454545454
139,366.4745454545454
140,366.4745454545454
141,366.4745454545454
142,365.7108333333333
143,365.7108333333333
144,365.7108333333333
145,365.7108333333333
146,365.7108333333333
147,365.7108333333333
148,365.7108333333333
149,365.7108333333333
150,365.7108333333333
151,365.7108333333333
152,364.1616666666667
153,364.1616666666667
154,364.1616666666667
155,364.1616666666667
156,364.1616666666667
157,364.1616666666667
158,364.1616666666667
159,364.1616666666667
160,364.1616666666667
161,364.1616666666667
162,367.1972727272727
163,367.1972727272727
164,367.1972727272727
165,367.1972727272727
166,367.1972727272727
167,367.1972727272727
168,367.1972727272727
169,367.1972727272727
170,367.1972727272727
171,367.1972727272727
172,366.6666666666667
173,366.6666666666667
174,366.6666666666667
175,366.6666666666667
176,366.6666666666667
177,366.6666666666667
178,366.6666666666667
179,366.6666666666667
180,366.6666666666667
181,366.6666666666667
182,356.7716666666666
183,356.7716666666666
184,356.7716666666666
185,356.7716666666666
186,356.7716666666666
187,356.7716666666666
188,356.7716666666666
189,356.7716666666666
190,356.7716666666666
191,356.7716666666666
192,357.9790909090909
193,357.9790909090909
194,357.9790909090909
195,357.9790909090909
196,357.9790909090909
197,357.9790909090909
198,357.9790909090909
199,357.9790909090909
200,357.9790909090909
201,357.9790909090909
202,366.4208333333333
203,366.4208333333333
204,366.4208333333333
205,366.4208333333333
206,366.4208333333333
207,366.4208333333333
208,366.4208333333333
209,366.4208333333333
210,366.4208333333333
211,366.4208333333333
212,365.1508333333333
213,365.1508333333333
214,365.1508333333333
215,365.1508333333333
216,365.1508333333333
217,365.1508333333333
218,365.1508333333333
219,365.1508333333333
220,365.1508333333333
221,364.27
222,364.27
223,364.27
224,364.27
225,364.27
226,364.27
227,364.27
228,364.27
229,364.27
230,364.27
231,364.27
232,365.66
233,365.66
234,365.66
235,365.66
236,365.66
237,365.66
238,365.66
239,365.66
240,365.66
241,365.66
242,366.9816666666666
243,366.9816666666666
244,366.9816666666666
245,366.9816666666666
246,366.9816666666666
247,366.9816666666666
248,366.9816666666666
249,366.9816666666666
250,366.9816666666666
251,365.5363636363636
252,365.5363636363636
253,365.5363636363636
254,365.5363636363636
255,365.5363636363636
256,365.5363636363636
257,365.5363636363636
258,365.5363636363636
259,365.5363636363636
260,365.5363636363636
